fname,label
23f592dd.wav,Flute Clarinet Trumpet
23f8b4b0.wav,Acoustic_guitar Electric_piano Gong
23fc49d9.wav,Clarinet Violin_or_fiddle Electric_piano
240c45cb.wav,Flute Saxophone Laughter
240d2bb2.wav,Bass_drum Trumpet Electric_piano
240dfb34.wav,Double_bass Cello Acoustic_guitar
241224d6.wav,Clarinet Glockenspiel Saxophone
242118f2.wav,Hi-hat Finger_snapping Snare_drum
2421d14b.wav,Applause Scissors Computer_keyboard
2423598a.wav,Knock Microwave_oven Snare_drum
2429265b.wav,Bass_drum Knock Electric_piano
242ea92c.wav,Flute Clarinet Microwave_oven
2436090e.wav,Bass_drum Knock Double_bass
243ab0b7.wav,Cello Double_bass Acoustic_guitar
2442e7c6.wav,Laughter Meow Bark
244618d7.wav,Bass_drum Finger_snapping Snare_drum
244baebc.wav,Laughter Tearing Fart
244dc716.wav,Electric_piano Gong Acoustic_guitar
24599c96.wav,Cello Microwave_oven Trumpet
24602db6.wav,Tearing Hi-hat Finger_snapping
2472cdfe.wav,Clarinet Harmonica Violin_or_fiddle
247431d8.wav,Acoustic_guitar Squeak Cowbell
247a90a0.wav,Laughter Cough Drawer_open_or_close
2487cd7b.wav,Laughter Applause Knock
248e1ea5.wav,Violin_or_fiddle Clarinet Saxophone
249d9580.wav,Hi-hat Shatter Harmonica
24a8c4c4.wav,Clarinet Cough Burping_or_eructation
24adc8ef.wav,Cello Double_bass Oboe
24c622f6.wav,Cello Double_bass Saxophone
24ca6163.wav,Squeak Computer_keyboard Fireworks
24cb1de7.wav,Snare_drum Bass_drum Knock
24cb7cdd.wav,Violin_or_fiddle Harmonica Gong
24db4a9b.wav,Trumpet Hi-hat Glockenspiel
24e7cbad.wav,Bass_drum Gong Electric_piano
24f112b3.wav,Oboe Clarinet Flute
24f24bc6.wav,Clarinet Saxophone Squeak
24f79ae9.wav,Scissors Drawer_open_or_close Keys_jangling
250dad68.wav,Trumpet Saxophone Oboe
251397f9.wav,Bass_drum Knock Microwave_oven
253158f3.wav,Squeak Laughter Telephone
25497688.wav,Trumpet Acoustic_guitar Hi-hat
25510ad1.wav,Acoustic_guitar Scissors Trumpet
25580be4.wav,Bass_drum Finger_snapping Hi-hat
25587ccb.wav,Trumpet Oboe Saxophone
256056a2.wav,Flute Saxophone Clarinet
2564d3d4.wav,Telephone Knock Computer_keyboard
256570a9.wav,Bass_drum Finger_snapping Fart
25661e6d.wav,Squeak Shatter Drawer_open_or_close
25694e28.wav,Bass_drum Double_bass Snare_drum
258f1bfa.wav,Flute Saxophone Hi-hat
259100ab.wav,Cello Gong Double_bass
2594db13.wav,Cello Double_bass Saxophone
25988d89.wav,Gong Telephone Bark
259af139.wav,Cello Double_bass Microwave_oven
25a91ed6.wav,Acoustic_guitar Electric_piano Gong
25b93dfb.wav,Squeak Shatter Scissors
25be0153.wav,Trumpet Flute Clarinet
25d4a81a.wav,Flute Clarinet Cello
25e59f61.wav,Writing Bus Fart
25e67de2.wav,Clarinet Saxophone Oboe
25eb383d.wav,Electric_piano Telephone Acoustic_guitar
25fbafbe.wav,Cello Microwave_oven Knock
260bb8da.wav,Flute Saxophone Trumpet
260e583d.wav,Hi-hat Violin_or_fiddle Harmonica
261331aa.wav,Laughter Bark Cough
261a71de.wav,Flute Clarinet Hi-hat
261fdeb9.wav,Clarinet Applause Keys_jangling
2634e42c.wav,Gunshot_or_gunfire Gong Shatter
2638d3c3.wav,Acoustic_guitar Gong Electric_piano
265908b6.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
266f7023.wav,Chime Glockenspiel Cowbell
2672f2c0.wav,Clarinet Glockenspiel Microwave_oven
2676d124.wav,Clarinet Saxophone Laughter
26798084.wav,Trumpet Applause Hi-hat
267bad15.wav,Snare_drum Hi-hat Bass_drum
267d784e.wav,Cello Violin_or_fiddle Double_bass
26827561.wav,Hi-hat Scissors Finger_snapping
268979ed.wav,Tearing Hi-hat Writing
268e844b.wav,Trumpet Finger_snapping Hi-hat
26930084.wav,Telephone Squeak Harmonica
26b570f6.wav,Bass_drum Knock Snare_drum
26b59974.wav,Bass_drum Double_bass Finger_snapping
26bb8f56.wav,Gong Squeak Violin_or_fiddle
26be525f.wav,Bark Laughter Meow
26d01867.wav,Oboe Microwave_oven Double_bass
26d0d1ab.wav,Electric_piano Flute Clarinet
26d385dc.wav,Violin_or_fiddle Clarinet Squeak
26df2e2d.wav,Bass_drum Knock Microwave_oven
26dfd4b5.wav,Trumpet Applause Acoustic_guitar
26e16e53.wav,Clarinet Glockenspiel Flute
26e34006.wav,Chime Glockenspiel Squeak
26ea093e.wav,Acoustic_guitar Violin_or_fiddle Cello
26f533d4.wav,Acoustic_guitar Tambourine Electric_piano
2705bac2.wav,Hi-hat Gong Snare_drum
270da7bc.wav,Squeak Drawer_open_or_close Microwave_oven
270db3dc.wav,Bass_drum Telephone Double_bass
2710dc94.wav,Finger_snapping Drawer_open_or_close Scissors
2715fb9c.wav,Clarinet Saxophone Squeak
27172052.wav,Burping_or_eructation Finger_snapping Cello
27295d65.wav,Trumpet Applause Clarinet
272e7b10.wav,Bass_drum Finger_snapping Snare_drum
27490e84.wav,Bass_drum Knock Microwave_oven
274a903d.wav,Bass_drum Knock Double_bass
274e9b94.wav,Flute Clarinet Glockenspiel
2750c860.wav,Meow Squeak Fireworks
2755f7b6.wav,Burping_or_eructation Snare_drum Cough
276513ea.wav,Flute Trumpet Cello
2765283f.wav,Trumpet Cello Clarinet
2769d7b7.wav,Bass_drum Snare_drum Knock
276a23a7.wav,Trumpet Applause Fireworks
276b9cbe.wav,Harmonica Chime Clarinet
276f8f90.wav,Violin_or_fiddle Saxophone Cello
277b5cdb.wav,Clarinet Saxophone Cough
277c56ef.wav,Squeak Computer_keyboard Tearing
2784b758.wav,Bass_drum Finger_snapping Snare_drum
2799c40e.wav,Clarinet Gong Oboe
27a43ff5.wav,Bass_drum Double_bass Electric_piano
27a48e10.wav,Violin_or_fiddle Gong Trumpet
27a68b55.wav,Acoustic_guitar Electric_piano Gong
27be3341.wav,Cello Violin_or_fiddle Double_bass
27c6d974.wav,Trumpet Flute Clarinet
27d0b45b.wav,Clarinet Double_bass Cello
27d3ad33.wav,Clarinet Saxophone Cello
27d61cf7.wav,Bus Microwave_oven Applause
27e31009.wav,Hi-hat Cowbell Finger_snapping
27ebc5bc.wav,Cello Violin_or_fiddle Double_bass
28027cea.wav,Snare_drum Hi-hat Fart
28048da4.wav,Clarinet Saxophone Oboe
2804c60c.wav,Harmonica Violin_or_fiddle Saxophone
280625c0.wav,Clarinet Acoustic_guitar Gong
280a3d2b.wav,Knock Drawer_open_or_close Bass_drum
280e4268.wav,Shatter Cowbell Tambourine
280e6f34.wav,Gunshot_or_gunfire Fireworks Shatter
281060c4.wav,Scissors Finger_snapping Tambourine
281706c2.wav,Squeak Scissors Keys_jangling
281be83f.wav,Trumpet Glockenspiel Hi-hat
282133d1.wav,Microwave_oven Telephone Drawer_open_or_close
2821a9d4.wav,Flute Clarinet Saxophone
28242abf.wav,Flute Electric_piano Trumpet
28265fec.wav,Clarinet Flute Violin_or_fiddle
28282534.wav,Trumpet Applause Hi-hat
28388232.wav,Trumpet Hi-hat Finger_snapping
28471616.wav,Squeak Hi-hat Laughter
2848a64d.wav,Fart Bark Fireworks
2849b57a.wav,Cough Laughter Bark
2855f7d8.wav,Clarinet Oboe Gong
285e09c8.wav,Clarinet Saxophone Violin_or_fiddle
2866cae5.wav,Clarinet Saxophone Oboe
2867fd4f.wav,Clarinet Saxophone Electric_piano
286df5e5.wav,Burping_or_eructation Fart Saxophone
286f0905.wav,Trumpet Violin_or_fiddle Shatter
286f4efe.wav,Bass_drum Knock Electric_piano
28815c9a.wav,Tambourine Keys_jangling Shatter
2885d0bc.wav,Clarinet Flute Trumpet
288abdfc.wav,Acoustic_guitar Cello Computer_keyboard
288b4a00.wav,Bass_drum Knock Electric_piano
288c4290.wav,Meow Squeak Tearing
2890602c.wav,Bass_drum Snare_drum Finger_snapping
289ac958.wav,Gunshot_or_gunfire Snare_drum Knock
28a9595d.wav,Bass_drum Finger_snapping Microwave_oven
28b6ff25.wav,Keys_jangling Scissors Shatter
28b9c8e2.wav,Trumpet Fireworks Drawer_open_or_close
28bfb700.wav,Bass_drum Knock Microwave_oven
28c65e4d.wav,Violin_or_fiddle Trumpet Harmonica
28ccb57e.wav,Bass_drum Double_bass Electric_piano
28d2325b.wav,Hi-hat Finger_snapping Snare_drum
28d992e4.wav,Flute Clarinet Trumpet
28e10213.wav,Squeak Bus Fireworks
28e59c89.wav,Electric_piano Gong Acoustic_guitar
29031e07.wav,Writing Tearing Scissors
2911ff39.wav,Acoustic_guitar Laughter Fart
29156b8d.wav,Flute Clarinet Oboe
292001cc.wav,Tearing Keys_jangling Scissors
292f53d4.wav,Squeak Meow Drawer_open_or_close
292f9f92.wav,Trumpet Applause Flute
293110a0.wav,Acoustic_guitar Cello Gong
293350f5.wav,Tearing Fart Writing
293680af.wav,Trumpet Hi-hat Applause
2936b44d.wav,Writing Drawer_open_or_close Scissors
2948ed98.wav,Cello Saxophone Microwave_oven
29627bb1.wav,Clarinet Saxophone Flute
296b8746.wav,Cowbell Shatter Scissors
296e4a14.wav,Flute Oboe Saxophone
29730e21.wav,Saxophone Bus Clarinet
2976b7eb.wav,Double_bass Electric_piano Acoustic_guitar
2977e22d.wav,Cello Violin_or_fiddle Acoustic_guitar
29851744.wav,Hi-hat Trumpet Cowbell
29863569.wav,Gunshot_or_gunfire Bass_drum Snare_drum
299606e0.wav,Saxophone Clarinet Flute
299a2a64.wav,Bass_drum Electric_piano Double_bass
29a4a1b8.wav,Clarinet Oboe Glockenspiel
29a56bfd.wav,Clarinet Oboe Cello
29aa96ed.wav,Microwave_oven Squeak Drawer_open_or_close
29aaa09e.wav,Bass_drum Fart Gunshot_or_gunfire
29b4394a.wav,Cello Double_bass Clarinet
29c41f5b.wav,Hi-hat Gong Shatter
29c6d965.wav,Bass_drum Electric_piano Knock
29d4e143.wav,Writing Keys_jangling Computer_keyboard
29e0c1f9.wav,Computer_keyboard Microwave_oven Drawer_open_or_close
29e18126.wav,Trumpet Clarinet Flute
29e3048d.wav,Hi-hat Glockenspiel Flute
29e7edd8.wav,Cello Acoustic_guitar Electric_piano
29eb4695.wav,Bass_drum Electric_piano Double_bass
29f217a8.wav,Fart Finger_snapping Snare_drum
29f34904.wav,Flute Saxophone Clarinet
29fd1b32.wav,Bass_drum Finger_snapping Hi-hat
2a036994.wav,Cello Double_bass Acoustic_guitar
2a09a776.wav,Clarinet Flute Oboe
2a1380db.wav,Trumpet Hi-hat Applause
2a2c69dd.wav,Fireworks Computer_keyboard Telephone
2a30d22e.wav,Bass_drum Finger_snapping Hi-hat
2a3560b3.wav,Acoustic_guitar Double_bass Cello
2a38bb35.wav,Acoustic_guitar Electric_piano Cello
2a4a615f.wav,Saxophone Oboe Harmonica
2a51669c.wav,Acoustic_guitar Electric_piano Chime
2a53ffd3.wav,Cello Violin_or_fiddle Bus
2a55aedb.wav,Hi-hat Acoustic_guitar Gong
2a5f6682.wav,Bass_drum Knock Gunshot_or_gunfire
2a6b7f88.wav,Acoustic_guitar Electric_piano Gong
2a7149a2.wav,Shatter Cowbell Keys_jangling
2a7d138e.wav,Snare_drum Bass_drum Knock
2a870f04.wav,Clarinet Trumpet Flute
2a8da3e8.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
2a91718b.wav,Trumpet Applause Hi-hat
2a93f776.wav,Clarinet Double_bass Saxophone
2aac07cd.wav,Trumpet Hi-hat Glockenspiel
2aafb503.wav,Bass_drum Knock Gunshot_or_gunfire
2ab61fed.wav,Hi-hat Finger_snapping Snare_drum
2ac3592d.wav,Cello Saxophone Acoustic_guitar
2ac47eb6.wav,Clarinet Trumpet Acoustic_guitar
2ac578ac.wav,Bass_drum Acoustic_guitar Flute
2ac73118.wav,Cello Double_bass Clarinet
2ac77c6a.wav,Violin_or_fiddle Cowbell Clarinet
2ac794ca.wav,Acoustic_guitar Electric_piano Cowbell
2ad0199d.wav,Flute Clarinet Oboe
2ad16a55.wav,Violin_or_fiddle Cello Trumpet
2ad4c3c4.wav,Bass_drum Knock Double_bass
2ad5c7c8.wav,Clarinet Saxophone Acoustic_guitar
2af7ee6c.wav,Shatter Hi-hat Snare_drum
2af98814.wav,Squeak Meow Harmonica
2b04a6a9.wav,Trumpet Applause Clarinet
2b0f0ad5.wav,Trumpet Glockenspiel Flute
2b1202ab.wav,Flute Clarinet Oboe
2b14749b.wav,Bark Microwave_oven Drawer_open_or_close
2b15e07a.wav,Clarinet Saxophone Oboe
2b17033b.wav,Cough Snare_drum Burping_or_eructation
2b1dabdf.wav,Drawer_open_or_close Tearing Microwave_oven
2b1f7f1c.wav,Bass_drum Finger_snapping Tearing
2b29c860.wav,Trumpet Hi-hat Knock
2b3b7b03.wav,Cello Violin_or_fiddle Double_bass
2b4b7943.wav,Squeak Harmonica Clarinet
2b6252cc.wav,Tambourine Bass_drum Snare_drum
2b6c13e3.wav,Clarinet Electric_piano Gong
2b7b39be.wav,Trumpet Applause Bus
2b83debf.wav,Bass_drum Squeak Hi-hat
2b8e6892.wav,Clarinet Double_bass Cello
2b8f6e49.wav,Violin_or_fiddle Cello Bus
2b911d99.wav,Hi-hat Bass_drum Snare_drum
2bb1d055.wav,Cello Violin_or_fiddle Gong
2bb34f54.wav,Knock Computer_keyboard Telephone
2bb8ee50.wav,Flute Clarinet Bark
2bbfe44e.wav,Hi-hat Finger_snapping Snare_drum
2bcb69fd.wav,Bus Meow Bark
2bd000e5.wav,Hi-hat Gong Snare_drum
2bd1f850.wav,Acoustic_guitar Electric_piano Double_bass
2be1bae5.wav,Cello Double_bass Acoustic_guitar
2be25f5e.wav,Acoustic_guitar Double_bass Cello
2bf36fef.wav,Cello Violin_or_fiddle Double_bass
2c01a86f.wav,Flute Clarinet Squeak
2c14ed19.wav,Cello Violin_or_fiddle Double_bass
2c287b2c.wav,Acoustic_guitar Squeak Chime
2c403fbe.wav,Electric_piano Double_bass Acoustic_guitar
2c41a64d.wav,Trumpet Saxophone Applause
2c57ecb0.wav,Laughter Meow Applause
2c5bad59.wav,Flute Clarinet Saxophone
2c5e7ee0.wav,Flute Clarinet Violin_or_fiddle
2c6ab95a.wav,Flute Clarinet Cello
2c718199.wav,Bass_drum Double_bass Snare_drum
2c780aaa.wav,Cello Acoustic_guitar Electric_piano
2c8de08f.wav,Keys_jangling Scissors Shatter
2c9139a2.wav,Bass_drum Gunshot_or_gunfire Snare_drum
2c96dab1.wav,Clarinet Saxophone Harmonica
2ca3f48b.wav,Violin_or_fiddle Cello Double_bass
2caa9b82.wav,Flute Clarinet Violin_or_fiddle
2cb3663f.wav,Squeak Burping_or_eructation Fart
2cb6b373.wav,Meow Squeak Trumpet
2cbea1f4.wav,Hi-hat Snare_drum Tambourine
2cc136b6.wav,Double_bass Cello Acoustic_guitar
2cc34e65.wav,Double_bass Electric_piano Cello
2cdbb847.wav,Acoustic_guitar Cough Burping_or_eructation
2cedb928.wav,Flute Glockenspiel Chime
2cf80a27.wav,Hi-hat Glockenspiel Chime
2cf851f3.wav,Hi-hat Gong Violin_or_fiddle
2cf8a1d7.wav,Clarinet Flute Saxophone
2d0027fd.wav,Bass_drum Trumpet Fart
2d0c1839.wav,Hi-hat Tearing Finger_snapping
2d0daf66.wav,Clarinet Cello Laughter
2d17a609.wav,Clarinet Shatter Glockenspiel
2d1863d6.wav,Saxophone Cello Double_bass
2d204120.wav,Fart Cough Burping_or_eructation
2d204a5d.wav,Flute Clarinet Oboe
2d21041f.wav,Acoustic_guitar Cello Tambourine
2d24682f.wav,Hi-hat Harmonica Snare_drum
2d264806.wav,Shatter Chime Microwave_oven
2d497cbb.wav,Acoustic_guitar Laughter Chime
2d4e35a0.wav,Flute Saxophone Clarinet
2d589634.wav,Flute Clarinet Trumpet
2d5984c7.wav,Cello Violin_or_fiddle Microwave_oven
2d60ba0a.wav,Hi-hat Finger_snapping Snare_drum
2d62f754.wav,Chime Keys_jangling Shatter
2d6609d7.wav,Flute Clarinet Cello
2d6c1693.wav,Knock Microwave_oven Squeak
2d6de409.wav,Trumpet Applause Acoustic_guitar
2d7134e3.wav,Squeak Meow Laughter
2d720da1.wav,Cello Violin_or_fiddle Double_bass
2d72aee6.wav,Acoustic_guitar Electric_piano Double_bass
2d790368.wav,Squeak Meow Trumpet
2d7df781.wav,Bass_drum Electric_piano Meow
2d860064.wav,Flute Saxophone Clarinet
2d8a6242.wav,Bass_drum Finger_snapping Knock
2d8acb10.wav,Bass_drum Hi-hat Tambourine
2d9c3949.wav,Laughter Squeak Applause
2da2e399.wav,Flute Clarinet Microwave_oven
2da32b1f.wav,Trumpet Saxophone Flute
2da4fa14.wav,Clarinet Oboe Gong
2da5b590.wav,Clarinet Electric_piano Acoustic_guitar
2da6d104.wav,Tearing Scissors Squeak
2daa759d.wav,Saxophone Clarinet Electric_piano
2daf019d.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
2db52728.wav,Clarinet Acoustic_guitar Cello
2dc10f4d.wav,Flute Trumpet Glockenspiel
2dc19510.wav,Fireworks Scissors Writing
2dc50a54.wav,Microwave_oven Drawer_open_or_close Knock
2dcbf46b.wav,Cough Bark Laughter
2dd756ed.wav,Cello Acoustic_guitar Double_bass
2dd854a7.wav,Bass_drum Knock Bark
2de19598.wav,Flute Clarinet Glockenspiel
2debe1cc.wav,Cello Acoustic_guitar Clarinet
2df5d098.wav,Bass_drum Snare_drum Gunshot_or_gunfire
2df859da.wav,Clarinet Saxophone Oboe
2e091a70.wav,Clarinet Saxophone Oboe
2e0cf9aa.wav,Clarinet Violin_or_fiddle Glockenspiel
2e128a59.wav,Gong Trumpet Harmonica
2e196409.wav,Cello Trumpet Microwave_oven
2e276aaa.wav,Cowbell Violin_or_fiddle Cello
2e2c6032.wav,Flute Clarinet Oboe
2e2f2bc4.wav,Trumpet Hi-hat Oboe
2e42ccd2.wav,Trumpet Saxophone Squeak
2e47a5c2.wav,Cello Double_bass Gong
2e49fbc0.wav,Bass_drum Electric_piano Knock
2e69b622.wav,Cello Double_bass Saxophone
2e6a18f4.wav,Bass_drum Electric_piano Fart
2e70787c.wav,Flute Saxophone Clarinet
2e7a0263.wav,Bass_drum Gunshot_or_gunfire Double_bass
2e956314.wav,Laughter Cough Acoustic_guitar
2e973a41.wav,Clarinet Flute Chime
2ead203e.wav,Cello Clarinet Double_bass
2eaeb6b7.wav,Hi-hat Trumpet Shatter
2eaff904.wav,Hi-hat Trumpet Snare_drum
2eb12875.wav,Acoustic_guitar Electric_piano Cello
2ebe5821.wav,Bass_drum Acoustic_guitar Cowbell
2ec1d2da.wav,Cello Violin_or_fiddle Trumpet
2ec85d18.wav,Cello Electric_piano Microwave_oven
2ec9bc1d.wav,Trumpet Gong Hi-hat
2ecb1002.wav,Shatter Applause Bus
2ecca042.wav,Bass_drum Snare_drum Finger_snapping
2ed17427.wav,Trumpet Clarinet Oboe
2ed69e64.wav,Clarinet Gong Acoustic_guitar
2ed72cd5.wav,Knock Bass_drum Double_bass
2f009392.wav,Violin_or_fiddle Harmonica Telephone
2f0a8c80.wav,Bass_drum Finger_snapping Knock
2f0ee302.wav,Acoustic_guitar Fart Scissors
2f1c2612.wav,Scissors Shatter Keys_jangling
2f2eeab3.wav,Acoustic_guitar Fart Microwave_oven
2f3c179a.wav,Hi-hat Finger_snapping Gong
2f4b9bdc.wav,Laughter Cough Cello
2f5c2852.wav,Flute Clarinet Tearing
2f74ed29.wav,Bass_drum Finger_snapping Hi-hat
2f74f4f4.wav,Cello Double_bass Microwave_oven
2f784e3d.wav,Acoustic_guitar Gong Cello
2f792ac7.wav,Bass_drum Snare_drum Finger_snapping
2f87e47c.wav,Squeak Flute Violin_or_fiddle
2f92f1de.wav,Squeak Bus Gong
2f947f7e.wav,Clarinet Cello Gong
2f967685.wav,Acoustic_guitar Finger_snapping Double_bass
2f97d6b3.wav,Flute Violin_or_fiddle Clarinet
2f9df9d5.wav,Trumpet Applause Hi-hat
2facecd2.wav,Fart Squeak Bark
2fb78737.wav,Scissors Keys_jangling Computer_keyboard
2fbb29ed.wav,Bus Squeak Drawer_open_or_close
2fc2ba69.wav,Flute Telephone Harmonica
2fd2722a.wav,Oboe Saxophone Trumpet
2fd62d32.wav,Hi-hat Cowbell Gong
2fda731f.wav,Bass_drum Knock Microwave_oven
2fda8c20.wav,Cello Double_bass Acoustic_guitar
2fdb5f6a.wav,Laughter Applause Acoustic_guitar
2fea5e19.wav,Squeak Chime Computer_keyboard
2fefb864.wav,Bark Laughter Meow
2fff17ff.wav,Fart Cough Burping_or_eructation
30029d43.wav,Trumpet Bark Laughter
301a0f8d.wav,Bass_drum Finger_snapping Snare_drum
30232933.wav,Clarinet Cello Double_bass
302465d6.wav,Fart Telephone Cough
3024ad07.wav,Trumpet Applause Squeak
302bc9d1.wav,Clarinet Oboe Saxophone
30396d04.wav,Snare_drum Knock Fireworks
303dcdc3.wav,Electric_piano Gong Acoustic_guitar
304cb001.wav,Bass_drum Microwave_oven Tambourine
304f58c8.wav,Cello Saxophone Double_bass
3053d06b.wav,Clarinet Saxophone Glockenspiel
305d1932.wav,Bass_drum Electric_piano Microwave_oven
3062dedb.wav,Computer_keyboard Trumpet Double_bass
3073a264.wav,Trumpet Computer_keyboard Applause
30762ab4.wav,Hi-hat Finger_snapping Snare_drum
3077dab1.wav,Applause Hi-hat Computer_keyboard
3078b0a4.wav,Cello Double_bass Electric_piano
307d21e8.wav,Trumpet Hi-hat Applause
307e9f70.wav,Trumpet Clarinet Flute
30874c68.wav,Harmonica Violin_or_fiddle Oboe
30881d07.wav,Shatter Keys_jangling Tambourine
308a6424.wav,Double_bass Cello Clarinet
30a320a3.wav,Laughter Applause Fireworks
30a36933.wav,Squeak Computer_keyboard Chime
30a8d1e4.wav,Clarinet Squeak Saxophone
30b62182.wav,Clarinet Telephone Glockenspiel
30ba2b0e.wav,Clarinet Gong Oboe
30bb235b.wav,Flute Saxophone Cough
30d9df9d.wav,Cello Violin_or_fiddle Acoustic_guitar
30dd3419.wav,Clarinet Violin_or_fiddle Cello
30e4be95.wav,Bass_drum Knock Double_bass
30e8633d.wav,Bass_drum Electric_piano Snare_drum
30eb5385.wav,Telephone Finger_snapping Knock
30ed02dc.wav,Clarinet Electric_piano Glockenspiel
30f0d392.wav,Tearing Scissors Shatter
30f4864f.wav,Clarinet Oboe Electric_piano
3103dfd6.wav,Acoustic_guitar Gong Electric_piano
310403b7.wav,Fart Bark Cough
311795eb.wav,Cello Double_bass Acoustic_guitar
311e57cc.wav,Bass_drum Hi-hat Finger_snapping
3125e485.wav,Squeak Hi-hat Harmonica
3125f4e2.wav,Clarinet Saxophone Flute
3127fdf6.wav,Bass_drum Hi-hat Snare_drum
31318ae6.wav,Fart Gunshot_or_gunfire Finger_snapping
3132a40c.wav,Keys_jangling Acoustic_guitar Computer_keyboard
31370617.wav,Trumpet Saxophone Oboe
313b6bd6.wav,Cello Double_bass Microwave_oven
314dd106.wav,Snare_drum Hi-hat Shatter
315e2cf1.wav,Laughter Cough Writing
31656306.wav,Acoustic_guitar Electric_piano Double_bass
316b6a8b.wav,Saxophone Electric_piano Acoustic_guitar
316e82b0.wav,Violin_or_fiddle Cello Glockenspiel
318ad3a7.wav,Cello Double_bass Drawer_open_or_close
318da9b1.wav,Acoustic_guitar Gong Electric_piano
3192a42d.wav,Cough Burping_or_eructation Cowbell
3194baa5.wav,Clarinet Shatter Electric_piano
3195b119.wav,Cough Keys_jangling Scissors
31985344.wav,Clarinet Saxophone Violin_or_fiddle
319d5f33.wav,Acoustic_guitar Scissors Applause
31a5b56b.wav,Meow Applause Squeak
31b1b1af.wav,Flute Clarinet Glockenspiel
31bf625c.wav,Gong Acoustic_guitar Electric_piano
31c02993.wav,Clarinet Flute Saxophone
31c1e915.wav,Flute Clarinet Saxophone
31c321b9.wav,Clarinet Saxophone Flute
31c42d71.wav,Acoustic_guitar Electric_piano Double_bass
31daad59.wav,Bass_drum Finger_snapping Knock
31ede8e7.wav,Flute Clarinet Saxophone
31f27c86.wav,Snare_drum Bass_drum Finger_snapping
31fa9662.wav,Clarinet Flute Saxophone
3202971f.wav,Bass_drum Hi-hat Snare_drum
32081921.wav,Meow Bark Laughter
320e8976.wav,Squeak Finger_snapping Hi-hat
320ed8bd.wav,Hi-hat Gong Shatter
321118ec.wav,Trumpet Cello Double_bass
321a9ead.wav,Clarinet Flute Telephone
321d9f06.wav,Trumpet Applause Glockenspiel
3222fa28.wav,Clarinet Flute Saxophone
322b48ee.wav,Clarinet Flute Glockenspiel
322f6dfb.wav,Cello Violin_or_fiddle Clarinet
3236f8f9.wav,Cello Violin_or_fiddle Double_bass
32393924.wav,Gong Cello Microwave_oven
3242d7a5.wav,Clarinet Violin_or_fiddle Saxophone
324a4e40.wav,Squeak Meow Bus
324f30f2.wav,Squeak Finger_snapping Scissors
325525ac.wav,Hi-hat Gong Violin_or_fiddle
32560d9c.wav,Fart Finger_snapping Snare_drum
3263223e.wav,Cowbell Squeak Finger_snapping
326c56ff.wav,Clarinet Saxophone Oboe
326d98e9.wav,Cough Burping_or_eructation Chime
327bdcaa.wav,Laughter Bark Burping_or_eructation
327e7750.wav,Clarinet Violin_or_fiddle Applause
328612aa.wav,Clarinet Cello Double_bass
32938f53.wav,Clarinet Saxophone Violin_or_fiddle
329709f0.wav,Clarinet Acoustic_guitar Cello
32a5773b.wav,Snare_drum Cowbell Finger_snapping
32af1d97.wav,Acoustic_guitar Squeak Applause
32b64892.wav,Cello Double_bass Acoustic_guitar
32bdd578.wav,Gong Cello Double_bass
32bf60d9.wav,Clarinet Flute Saxophone
32c5a99e.wav,Clarinet Flute Bus
32c63f3f.wav,Flute Clarinet Glockenspiel
32cc31fd.wav,Bass_drum Telephone Double_bass
32d54dbf.wav,Laughter Bark Squeak
32d68d35.wav,Bass_drum Fireworks Finger_snapping
32e20304.wav,Snare_drum Bass_drum Hi-hat
32e375c3.wav,Snare_drum Gunshot_or_gunfire Hi-hat
32e67c5c.wav,Cowbell Hi-hat Finger_snapping
32ec5aeb.wav,Gong Acoustic_guitar Cello
32f6364d.wav,Acoustic_guitar Cello Gong
32f665c4.wav,Clarinet Oboe Saxophone
32fe0550.wav,Fart Bus Shatter
32ff9d27.wav,Flute Glockenspiel Clarinet
330bcb8f.wav,Clarinet Saxophone Flute
330ef55e.wav,Double_bass Cello Violin_or_fiddle
331332e4.wav,Applause Laughter Fireworks
331b550c.wav,Hi-hat Finger_snapping Snare_drum
332db920.wav,Acoustic_guitar Snare_drum Bass_drum
332dec50.wav,Trumpet Finger_snapping Telephone
3336c8bb.wav,Writing Drawer_open_or_close Scissors
33404279.wav,Acoustic_guitar Violin_or_fiddle Electric_piano
334bcacd.wav,Acoustic_guitar Tambourine Electric_piano
334c2df4.wav,Clarinet Oboe Saxophone
334f6481.wav,Trumpet Hi-hat Electric_piano
3354ba9c.wav,Bass_drum Knock Gunshot_or_gunfire
33596f0a.wav,Computer_keyboard Knock Bass_drum
335d009e.wav,Chime Bus Keys_jangling
336de5ff.wav,Cello Squeak Knock
3374eb78.wav,Knock Finger_snapping Cough
337bb0d7.wav,Clarinet Saxophone Violin_or_fiddle
3385a800.wav,Fart Gunshot_or_gunfire Finger_snapping
3389dab8.wav,Trumpet Fart Laughter
338a1eec.wav,Flute Violin_or_fiddle Cowbell
338c1e9c.wav,Hi-hat Snare_drum Shatter
338ed597.wav,Clarinet Electric_piano Microwave_oven
3391a84f.wav,Gunshot_or_gunfire Bass_drum Fireworks
33939435.wav,Flute Clarinet Glockenspiel
339c6a9e.wav,Trumpet Applause Flute
